,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
3106,399106.SZ,20080125,1434.205,1426.391,1443.455,1415.553,1427.217,6.988,0.4896,38835315.43,70430241.5792
3107,399106.SZ,20080124,1427.217,1411.62,1439.694,1396.748,1400.856,26.361,1.8818,44085981.27,76977566.5262
3108,399106.SZ,20080123,1400.856,1339.485,1401.518,1329.654,1337.235,63.621,4.7577,43365883.89,75161832.409
3109,399106.SZ,20080122,1337.235,1413.508,1413.508,1328.303,1448.177,-110.942,-7.6608,44142794.01,77242556.3298
3110,399106.SZ,20080121,1448.177,1521.324,1524.007,1443.362,1518.272,-70.095,-4.6168,39348111.54,69460270.5087
3111,399106.SZ,20080118,1518.272,1501.156,1518.333,1486.867,1501.354,16.918,1.1268,36866720.13,65456158.3966
3112,399106.SZ,20080117,1501.354,1526.807,1550.326,1460.264,1538.356,-37.002,-2.4053,49598452.2,90130098.8431
3113,399106.SZ,20080116,1538.356,1565.36,1565.36,1533.187,1576.501,-38.145,-2.4196,46863624.83,85472509.7713
3114,399106.SZ,20080115,1576.501,1572.929,1584.396,1561.151,1570.396,6.105,0.3888,43444624.03,80075741.5143
3115,399106.SZ,20080114,1570.396,1556.559,1573.738,1551.736,1554.043,16.353,1.0523,39092441.66,71440350.6455
3116,399106.SZ,20080111,1554.043,1558.774,1561.491,1536.58,1556.266,-2.223,-0.1428,38764382.66,72672402.0652
3117,399106.SZ,20080110,1556.266,1546.101,1571.346,1544.805,1539.628,16.638,1.0807,46815929.81,88887939.5498
3118,399106.SZ,20080109,1539.628,1499.926,1539.628,1497.154,1505.561,34.067,2.2627,38247332.83,70166745.3107
3119,399106.SZ,20080108,1505.561,1532.2,1538.57,1493.4,1527.997,-22.436,-1.4683,49117847.88,92163765.2902
3120,399106.SZ,20080107,1527.997,1506.803,1531.428,1500.923,1508.636,19.361,1.2833,44153325.69,83098389.1084
3121,399106.SZ,20080104,1508.636,1498.467,1511.835,1489.024,1494.634,14.002,0.9368,39908821.35,76281291.456
3122,399106.SZ,20080103,1494.634,1473.725,1494.634,1468.513,1472.444,22.19,1.507,47992921.51,84990516.0118
3123,399106.SZ,20080102,1472.444,1450.331,1476.887,1438.628,1447.024,25.42,1.7567,36803661.15,65708536.949
3124,399106.SZ,20071228,1447.024,1455.604,1456.702,1442.002,1453.471,-6.447,-0.4436,34374921.36,60751192.7144
3125,399106.SZ,20071227,1453.471,1438.22,1456.94,1437.711,1433.058,20.413,1.4244,42112090.07,77638855.6527
3126,399106.SZ,20071226,1433.058,1413.516,1433.058,1411.027,1409.806,23.252,1.6493,34656565.54,62774706.9321
3127,399106.SZ,20071225,1409.806,1403.173,1413.071,1394.242,1399.582,10.224,0.7305,32190969.86,56027692.0887
3128,399106.SZ,20071224,1399.582,1384.468,1412.249,1384.468,1375.887,23.695,1.7222,38091195.26,66062716.9501
3129,399106.SZ,20071221,1375.887,1352.642,1376.358,1351.643,1357.391,18.496,1.3626,29650710.74,49666517.3254
3130,399106.SZ,20071220,1357.391,1344.532,1360.118,1337.275,1339.091,18.3,1.3666,24698595.63,40808519.9538
3131,399106.SZ,20071219,1339.091,1318.731,1343.627,1318.731,1309.973,29.118,2.2228,24502149.6,39302316.1328
3132,399106.SZ,20071218,1309.973,1312.711,1325.874,1303.404,1319.201,-9.228,-0.6995,19292487.28,31608986.6334
3133,399106.SZ,20071217,1319.201,1334.343,1335.624,1317.896,1331.736,-12.535,-0.9413,29812218.73,50041479.066
3134,399106.SZ,20071214,1331.736,1289.346,1331.736,1283.264,1302.247,29.489,2.2645,25344146.55,40782220.3281
3135,399106.SZ,20071213,1302.247,1347.757,1353.619,1302.144,1352.53,-50.283,-3.7177,30310309.74,51888079.4416
3136,399106.SZ,20071212,1352.53,1351.172,1362.548,1340.692,1357.026,-4.496,-0.3313,30530529.18,51498835.278
3137,399106.SZ,20071211,1357.026,1356.36,1361.553,1340.757,1352.655,4.371,0.3231,31348947.66,50936523.1103
3138,399106.SZ,20071210,1352.655,1300.656,1354.061,1295.674,1318.562,34.093,2.5856,31617485.98,51946583.266
3139,399106.SZ,20071207,1318.562,1300.01,1318.562,1300.01,1297.587,20.975,1.6165,21787715.34,34845007.7009
3140,399106.SZ,20071206,1297.587,1301.21,1304.246,1286.43,1296.715,0.872,0.0672,18335773.65,29370644.3163
3141,399106.SZ,20071205,1296.715,1261.522,1297.459,1257.878,1261.269,35.446,2.8103,21422830.98,35813717.5542
3142,399106.SZ,20071204,1261.269,1252.332,1271.975,1252.332,1249.244,12.025,0.9626,15944578.77,24915956.9727
3143,399106.SZ,20071203,1249.244,1233.186,1257.534,1228.464,1236.305,12.939,1.0466,17266219.61,26303827.3979
3144,399106.SZ,20071130,1236.305,1258.275,1260.693,1234.556,1257.267,-20.962,-1.6673,18683204.48,29969704.2413
3145,399106.SZ,20071129,1257.267,1231.446,1259.717,1212.137,1219.981,37.286,3.0563,21303435.78,35238341.7814
3146,399106.SZ,20071128,1219.981,1242.071,1251.261,1214.324,1239.42,-19.439,-1.5684,14693287.2,24133956.0297
3147,399106.SZ,20071127,1239.42,1249.699,1260.555,1237.609,1259.063,-19.643,-1.5601,16251026.2,26867446.5336
3148,399106.SZ,20071126,1259.063,1288.814,1297.409,1258.973,1272.14,-13.077,-1.028,17256168.24,28269092.8602
3149,399106.SZ,20071123,1272.14,1244.108,1272.14,1236.574,1253.283,18.857,1.5046,14550903.56,24100157.6181
3150,399106.SZ,20071122,1253.283,1292.114,1298.81,1252.521,1313.819,-60.536,-4.6076,19958856.46,33466674.3824
3151,399106.SZ,20071121,1313.819,1330.512,1343.876,1311.757,1327.477,-13.658,-1.0289,21430669.24,35062941.1049
3152,399106.SZ,20071120,1327.477,1296.699,1332.894,1289.699,1303.749,23.728,1.82,23804217.13,39689543.4651
3153,399106.SZ,20071119,1303.749,1290.08,1306.918,1287.812,1287.973,15.776,1.2249,21120439.67,31545944.5471
3154,399106.SZ,20071116,1287.973,1287.01,1291.142,1265.474,1301.594,-13.621,-1.0465,19155603.64,30648809.9016
3155,399106.SZ,20071115,1301.594,1317.006,1323.939,1298.231,1319.447,-17.853,-1.3531,22875293.12,38728129.0447
3156,399106.SZ,20071114,1319.447,1285.775,1319.447,1269.751,1271.739,47.708,3.7514,23621912.45,39194758.4243
3157,399106.SZ,20071113,1271.739,1288.411,1302.218,1257.814,1280.728,-8.989,-0.7019,23152022.1,40023502.1474
3158,399106.SZ,20071112,1280.728,1275.982,1287.292,1236.612,1300.778,-20.05,-1.5414,23122276.87,37650206.2087
3159,399106.SZ,20071109,1300.778,1309.171,1324.313,1283.81,1321.048,-20.27,-1.5344,21364767.66,35191093.4014
3160,399106.SZ,20071108,1321.048,1375.313,1375.313,1320.74,1379.301,-58.253,-4.2234,23750732.16,41366845.8672
3161,399106.SZ,20071107,1379.301,1385.347,1395.284,1354.994,1379.655,-0.354,-0.0257,20741433.86,33708666.5263
3162,399106.SZ,20071106,1379.655,1375.918,1395.344,1375.552,1377.199,2.456,0.1783,19086729.79,32223312.6183
3163,399106.SZ,20071105,1377.199,1378.376,1398.471,1368.064,1386.634,-9.435,-0.6804,21645776.21,38956529.7375
3164,399106.SZ,20071102,1386.634,1406.64,1412.516,1380.292,1427.891,-41.257,-2.8894,26983334.79,48101670.3423
3165,399106.SZ,20071101,1427.891,1465.008,1465.067,1427.703,1463.537,-35.646,-2.4356,28973498.82,53321174.2014
3166,399106.SZ,20071031,1463.537,1439.845,1463.537,1434.128,1427.772,35.765,2.505,32153813.47,57223186.0358
3167,399106.SZ,20071030,1427.772,1410.286,1427.772,1398.143,1403.856,23.916,1.7036,22778957.67,40144623.9005
3168,399106.SZ,20071029,1403.856,1385.714,1403.856,1385.528,1378.056,25.8,1.8722,22301334.2,39060213.803
3169,399106.SZ,20071026,1378.056,1358.176,1390.586,1349.537,1374.121,3.935,0.2864,26911619.02,46050612.2063
3170,399106.SZ,20071025,1374.121,1443.397,1443.397,1367.792,1453.051,-78.93,-5.432,35536214.27,59536505.6486
3171,399106.SZ,20071024,1453.051,1466.777,1476.688,1452.26,1461.427,-8.376,-0.5731,28382245.48,53672725.9116
3172,399106.SZ,20071023,1461.427,1450.171,1463.922,1419.552,1452.778,8.649,0.5953,28589461.08,51732637.6786
3173,399106.SZ,20071022,1452.778,1476.46,1486.822,1449.392,1494.433,-41.655,-2.7873,27312051.13,48405779.9953
3174,399106.SZ,20071019,1494.433,1500.568,1515.159,1483.364,1494.592,-0.159,-0.0106,28015501.11,54118833.3993
3175,399106.SZ,20071018,1494.592,1530.9,1530.9,1493.438,1533.274,-38.682,-2.5228,34401622.61,63871353.6657
3176,399106.SZ,20071017,1533.274,1539.388,1549.12,1526.864,1540.13,-6.856,-0.4452,33402220.84,62509473.9195
3177,399106.SZ,20071016,1540.13,1528.91,1540.144,1513.703,1524.571,15.559,1.0205,33484384.36,63647794.6151
3178,399106.SZ,20071015,1524.571,1520.139,1529.884,1494.57,1517.631,6.94,0.4573,40082035.16,75387916.3128
3179,399106.SZ,20071012,1517.631,1535.298,1536.454,1451.246,1535.185,-17.554,-1.1434,49998936.75,89489010.9277
3180,399106.SZ,20071011,1535.185,1544.728,1545.653,1529.002,1543.786,-8.601,-0.5571,41560671.79,73869323.4373
3181,399106.SZ,20071010,1543.786,1553.608,1566.317,1536.571,1551.193,-7.407,-0.4775,42254068.7,76129317.3218
3182,399106.SZ,20071009,1551.193,1537.203,1552.75,1522.571,1541.354,9.839,0.6383,38915515.54,69804755.996
3183,399106.SZ,20071008,1541.354,1562.82,1567.744,1540.457,1532.666,8.688,0.5669,41198759.33,78908425.2069
3184,399106.SZ,20070928,1532.666,1504.675,1537.31,1504.675,1492.299,40.367,2.705,37267997.99,68287115.6262
3185,399106.SZ,20070927,1492.299,1469.485,1492.299,1460.747,1469.567,22.732,1.5469,27948489.92,50180272.0448
3186,399106.SZ,20070926,1469.567,1489.03,1501.404,1462.047,1492.531,-22.964,-1.5386,29938732.83,52064144.2942
3187,399106.SZ,20070925,1492.531,1507.19,1513.937,1483.698,1506.234,-13.703,-0.9098,36300352.1,63290984.6546
3188,399106.SZ,20070924,1506.234,1503.228,1515.763,1482.208,1499.014,7.22,0.4816,44415608.62,75526201.4259
3189,399106.SZ,20070921,1499.014,1509.695,1512.409,1467.322,1505.771,-6.757,-0.4487,46885047.19,79652770.462
3190,399106.SZ,20070920,1505.771,1493.954,1508.434,1492.141,1489.829,15.942,1.0701,43699609.48,72838759.1859
3191,399106.SZ,20070919,1489.829,1510.076,1512.162,1483.988,1508.821,-18.992,-1.2587,46635680.39,75216221.7373
3192,399106.SZ,20070918,1508.821,1518.044,1519.499,1489.026,1512.298,-3.477,-0.2299,54655167.07,90816464.1285
3193,399106.SZ,20070917,1512.298,1479.022,1513.804,1476.86,1482.858,29.44,1.9854,53262630.98,85898248.22
3194,399106.SZ,20070914,1482.858,1464.468,1484.299,1446.906,1458.909,23.949,1.6416,48191755.52,79101593.1497
3195,399106.SZ,20070913,1458.909,1427.917,1458.953,1423.856,1421.437,37.472,2.6362,42538184.64,73131768.7735
3196,399106.SZ,20070912,1421.437,1395.956,1427.206,1378.061,1401.021,20.416,1.4572,48760051.75,76395016.5998
3197,399106.SZ,20070911,1401.021,1480.135,1488.979,1400.065,1479.121,-78.1,-5.2802,55329672.98,89219544.4944
3198,399106.SZ,20070910,1479.121,1441.408,1479.121,1427.812,1457.803,21.318,1.4623,51399192.62,82216449.4874
3199,399106.SZ,20070907,1457.803,1479.586,1484.61,1455.079,1486.175,-28.372,-1.9091,61614190.13,100152767.3131
3200,399106.SZ,20070906,1486.175,1482.849,1493.71,1479.356,1476.097,10.078,0.6827,53545899.01,85233015.0516
3201,399106.SZ,20070905,1476.097,1469.825,1480.36,1450.938,1470.386,5.711,0.3884,51441670.19,82659667.0509
3202,399106.SZ,20070904,1470.386,1492.447,1493.018,1464.382,1487.893,-17.507,-1.1766,61439358.07,96111303.8673
3203,399106.SZ,20070903,1487.893,1470.719,1493.763,1470.719,1457.834,30.059,2.0619,65848169.43,104457712.0557
3204,399106.SZ,20070831,1457.834,1446.043,1462.535,1442.985,1439.795,18.039,1.2529,57010580.69,85786681.7731
3205,399106.SZ,20070830,1439.795,1415.518,1439.795,1412.885,1411.599,28.196,1.9975,55293330.44,84457196.4499
3206,399106.SZ,20070829,1411.599,1426.984,1445.459,1404.588,1435.458,-23.859,-1.6621,51949268.94,87082989.3199
3207,399106.SZ,20070828,1435.458,1428.421,1438.632,1404.776,1434.152,1.306,0.0911,56161698.13,91730739.7223
3208,399106.SZ,20070827,1434.152,1440.447,1448.504,1420.825,1431.277,2.875,0.2009,59163767.3,95729398.9965
3209,399106.SZ,20070824,1431.277,1419.175,1432.786,1417.147,1415.179,16.098,1.1375,54287248.47,85486298.8301
3210,399106.SZ,20070823,1415.179,1405.341,1418.239,1391.951,1398.374,16.805,1.2018,55273691.34,91382216.2312
3211,399106.SZ,20070822,1398.374,1359.886,1404.295,1355.044,1375.281,23.093,1.6791,59838186.36,95877528.7007
3212,399106.SZ,20070821,1375.281,1366.089,1381.196,1362.017,1356.018,19.263,1.4206,54288962.24,86330608.9789
3213,399106.SZ,20070820,1356.018,1323.542,1356.018,1323.542,1297.213,58.805,4.5332,48123845.77,74519348.872
3214,399106.SZ,20070817,1297.213,1310.151,1328.94,1294.905,1317.898,-20.685,-1.5695,44090608.01,68601635.5108
3215,399106.SZ,20070816,1317.898,1320.961,1325.585,1300.845,1326.117,-8.219,-0.6198,44981906.15,73935329.2569
3216,399106.SZ,20070815,1326.117,1335.932,1340.382,1298.949,1331.216,-5.099,-0.383,41352774.05,65454642.8315
3217,399106.SZ,20070814,1331.216,1306.511,1332.997,1305.019,1307.242,23.974,1.8339,39897605.84,63242418.7202
3218,399106.SZ,20070813,1307.242,1314.58,1317.355,1290.867,1319.547,-12.305,-0.9325,44679893.88,70610939.9108
3219,399106.SZ,20070810,1319.547,1346.123,1346.123,1293.53,1348.875,-29.328,-2.1743,49331582.1,77663818.7775
3220,399106.SZ,20070809,1348.875,1327.901,1348.875,1327.899,1328.832,20.043,1.5083,43187805.09,70529683.1548
3221,399106.SZ,20070808,1328.832,1340.165,1350.783,1303.072,1351.114,-22.282,-1.6492,51096521.1,83068486.905
3222,399106.SZ,20070807,1351.114,1351.423,1366.131,1326.677,1350.366,0.748,0.0554,59278595.41,96456144.9558
3223,399106.SZ,20070806,1350.366,1333.026,1350.366,1327.366,1323.402,26.964,2.0375,58891818.31,91712128.4957
3224,399106.SZ,20070803,1323.402,1303.787,1325.142,1299.481,1293.139,30.263,2.3403,58029401.21,93212143.3596
3225,399106.SZ,20070802,1293.139,1247.399,1293.139,1247.399,1241.947,51.192,4.1219,51557428.35,78207963.8575
3226,399106.SZ,20070801,1241.947,1295.668,1301.797,1235.646,1291.314,-49.367,-3.823,65174363.48,93498429.8668
3227,399106.SZ,20070731,1291.314,1274.874,1293.568,1261.132,1274.927,16.387,1.2853,55801878.37,82373203.6024
3228,399106.SZ,20070730,1274.927,1245.64,1282.359,1245.64,1246.444,28.483,2.2851,58025978.31,84088202.6128
3229,399106.SZ,20070727,1246.444,1224.855,1249.27,1210.404,1231.645,14.799,1.2016,53894847.41,73526278.0147
3230,399106.SZ,20070726,1231.645,1220.407,1238.596,1212.33,1213.194,18.451,1.5209,52566295.41,73397548.4925
3231,399106.SZ,20070725,1213.194,1184.105,1213.194,1184.105,1184.623,28.571,2.4118,47273347.18,66526724.3791
3232,399106.SZ,20070724,1184.623,1191.672,1209.357,1181.324,1181.452,3.171,0.2684,57587855.88,76553234.7204
3233,399106.SZ,20070723,1181.452,1133.332,1181.452,1133.332,1124.58,56.872,5.0572,56666404.5,76460900.5372
3234,399106.SZ,20070720,1124.58,1082.064,1124.983,1082.064,1082.425,42.155,3.8945,39642462.96,52495338.9618
3235,399106.SZ,20070719,1082.425,1077.179,1087.75,1072.483,1079.95,2.475,0.2292,24179673.61,32069664.7249
3236,399106.SZ,20070718,1079.95,1077.355,1096.504,1069.355,1080.312,-0.362,-0.0335,29415796.98,40557393.0631
3237,399106.SZ,20070717,1080.312,1052.172,1087.895,1044.308,1057.067,23.245,2.199,25493001.09,33805168.6872
3238,399106.SZ,20070716,1057.067,1090.251,1091.558,1057.067,1089.995,-32.928,-3.0209,24339324.72,31032286.7885
3239,399106.SZ,20070713,1089.995,1092.11,1093.632,1075.73,1091.369,-1.374,-0.1259,21954782.6,26660779.0772
3240,399106.SZ,20070712,1091.369,1087.954,1098.268,1082.55,1086.241,5.128,0.4721,25837564.49,31792516.2211
3241,399106.SZ,20070711,1086.241,1069.764,1087.144,1064.845,1076.101,10.14,0.9423,28475802.1,36736515.0003
3242,399106.SZ,20070710,1076.101,1100.895,1100.895,1073.232,1100.607,-24.506,-2.2266,41060703.22,52106116.2574
3243,399106.SZ,20070709,1100.607,1075.056,1107.022,1072.041,1066.219,34.388,3.2252,46279094.48,56890806.273
3244,399106.SZ,20070706,1066.219,1008.638,1067.684,997.945,1015.846,50.373,4.9587,43107251.1,49819416.4837
3245,399106.SZ,20070705,1015.846,1062.812,1065.808,1015.43,1078.952,-63.106,-5.8488,34270891.07,41258804.4487
3246,399106.SZ,20070704,1078.952,1103.573,1105.514,1075.108,1101.565,-22.613,-2.0528,31977590.96,40441260.3177
3247,399106.SZ,20070703,1101.565,1087.795,1102.423,1074.713,1080.064,21.501,1.9907,35059699.63,44323643.2954
3248,399106.SZ,20070702,1080.064,1071.246,1090.386,1048.093,1077.921,2.143,0.1988,34996171.18,43581237.3191
3249,399106.SZ,20070629,1077.921,1082.669,1107.729,1059.981,1112.569,-34.648,-3.1142,43654971.95,59422912.5319
3250,399106.SZ,20070628,1112.569,1174.214,1179.164,1112.29,1176.394,-63.825,-5.4255,47900655.16,64506089.4501
3251,399106.SZ,20070627,1176.394,1150.975,1179.701,1138.697,1145.467,30.927,2.6999,52165508.56,71126848.2361
3252,399106.SZ,20070626,1145.467,1104.468,1145.467,1086.806,1127.371,18.096,1.6052,47247730.49,59094612.3225
3253,399106.SZ,20070625,1127.371,1187.36,1200.405,1119.054,1187.95,-60.579,-5.0995,52733903.0,73606814.602
3254,399106.SZ,20070622,1187.95,1245.528,1246.786,1165.409,1245.192,-57.242,-4.597,62962169.8,87663808.5686
3255,399106.SZ,20070621,1245.192,1238.521,1257.896,1222.264,1244.583,0.609,0.0489,59471486.79,85834506.5053
3256,399106.SZ,20070620,1244.583,1279.543,1288.571,1236.322,1275.259,-30.676,-2.4055,74747756.46,108817735.0757
3257,399106.SZ,20070619,1275.259,1259.705,1275.261,1248.773,1257.746,17.513,1.3924,67449860.45,94542623.6563
3258,399106.SZ,20070618,1257.746,1243.215,1261.884,1243.215,1223.025,34.721,2.8389,64016728.78,95378708.4163
3259,399106.SZ,20070615,1223.025,1211.266,1231.175,1204.012,1221.168,1.857,0.1521,57471038.37,79872982.3955
3260,399106.SZ,20070614,1221.168,1232.063,1241.934,1204.549,1234.014,-12.846,-1.041,73193326.84,99499515.4174
3261,399106.SZ,20070613,1234.014,1214.199,1245.909,1213.268,1204.249,29.765,2.4717,86209220.29,118871896.8043
3262,399106.SZ,20070612,1204.249,1180.803,1204.249,1137.719,1173.258,30.991,2.6414,83961519.22,113712969.0078
3263,399106.SZ,20070611,1173.258,1158.4,1174.846,1157.545,1145.223,28.035,2.448,72680062.18,97585219.8277
3264,399106.SZ,20070608,1145.223,1133.579,1153.087,1124.753,1126.842,18.381,1.6312,72959574.11,94944840.5893
3265,399106.SZ,20070607,1126.842,1089.667,1126.842,1086.988,1086.219,40.623,3.7399,73453825.34,91943237.2364
3266,399106.SZ,20070606,1086.219,1069.671,1095.784,1042.646,1066.045,20.174,1.8924,82755035.08,98068076.4636
3267,399106.SZ,20070605,1066.045,1001.23,1066.045,964.889,1039.895,26.15,2.5147,78932314.6,93530682.9325
3268,399106.SZ,20070604,1039.895,1117.187,1124.222,1039.468,1128.574,-88.679,-7.8576,53364150.47,74360966.9842
3269,399106.SZ,20070601,1128.574,1187.45,1202.662,1123.081,1187.509,-58.935,-4.9629,75008905.15,112258715.146
3270,399106.SZ,20070531,1187.509,1176.807,1208.158,1123.773,1199.454,-11.945,-0.9959,83950660.74,121934535.0479
3271,399106.SZ,20070530,1199.454,1208.723,1270.265,1191.101,1292.442,-92.988,-7.1948,90044643.2,135840248.9026
3272,399106.SZ,20070529,1292.442,1270.419,1292.442,1263.682,1264.045,28.397,2.2465,82146489.68,125707101.9688
3273,399106.SZ,20070528,1264.045,1247.766,1270.17,1247.766,1234.998,29.047,2.352,86782774.74,130772565.5642
3274,399106.SZ,20070525,1234.998,1211.964,1236.949,1204.609,1215.168,19.83,1.6319,78369069.07,112152325.1878
3275,399106.SZ,20070524,1215.168,1229.155,1235.106,1193.586,1223.983,-8.815,-0.7202,91378216.3,128065358.606
3276,399106.SZ,20070523,1223.983,1203.832,1223.983,1197.049,1198.409,25.574,2.134,77275953.84,109788340.4796
3277,399106.SZ,20070522,1198.409,1189.269,1205.581,1189.269,1181.416,16.993,1.4384,86445936.49,121725611.8788
3278,399106.SZ,20070521,1181.416,1120.195,1185.585,1117.653,1156.676,24.74,2.1389,76431660.3,104191030.1541
3279,399106.SZ,20070518,1156.676,1152.448,1163.847,1144.272,1151.852,4.824,0.4188,65206311.19,88678329.1241
3280,399106.SZ,20070517,1151.852,1131.399,1154.646,1129.395,1124.201,27.651,2.4596,71571700.05,96828163.5744
3281,399106.SZ,20070516,1124.201,1095.705,1124.201,1082.779,1097.944,26.257,2.3915,66600189.04,86210222.2071
3282,399106.SZ,20070515,1097.944,1130.565,1137.214,1095.836,1127.743,-29.799,-2.6424,72901013.12,97445591.2742
3283,399106.SZ,20070514,1127.743,1101.912,1135.642,1093.248,1114.778,12.965,1.163,66953339.32,91501426.0556
3284,399106.SZ,20070511,1114.778,1114.852,1120.705,1097.222,1123.166,-8.388,-0.7468,68660982.29,90749807.5721
3285,399106.SZ,20070510,1123.166,1113.42,1127.469,1105.684,1111.293,11.873,1.0684,76972167.92,99334244.6645
3286,399106.SZ,20070509,1111.293,1115.71,1119.621,1068.498,1108.203,3.09,0.2788,93617370.47,121528725.9375
3287,399106.SZ,20070508,1108.203,1085.398,1108.806,1081.213,1064.765,43.438,4.0796,78933127.91,103751420.5133
3288,399106.SZ,20070430,1064.765,1046.971,1067.039,1042.881,1048.482,16.283,1.553,70479913.71,90297512.3206
3289,399106.SZ,20070427,1048.482,1058.208,1058.648,1040.114,1057.05,-8.568,-0.8106,63119841.07,78447751.19
3290,399106.SZ,20070426,1057.05,1046.69,1057.089,1041.463,1042.657,14.393,1.3804,64334351.6,78874353.2491
3291,399106.SZ,20070425,1042.657,1042.034,1047.533,1020.767,1046.814,-4.157,-0.3971,70578984.61,85026787.7333
3292,399106.SZ,20070424,1046.814,1050.793,1058.646,1037.471,1042.823,3.991,0.3827,91354682.13,110886334.1365
3293,399106.SZ,20070423,1042.823,1016.847,1044.161,1016.847,1003.874,38.949,3.8799,87145631.98,103647648.361
3294,399106.SZ,20070420,1003.874,964.925,1006.366,964.925,960.029,43.845,4.567,74235590.29,85156585.3666
3295,399106.SZ,20070419,960.029,1008.756,1008.756,938.168,1009.664,-49.635,-4.916,91344988.55,104792885.9919
3296,399106.SZ,20070418,1009.664,994.655,1011.652,984.936,989.889,19.775,1.9977,83559523.3,99226284.7437
3297,399106.SZ,20070417,989.889,980.666,990.672,958.477,973.876,16.013,1.6443,87333946.28,99608055.4343
3298,399106.SZ,20070416,973.876,950.845,973.876,950.845,948.433,25.443,2.6826,68496341.65,77409267.4388
3299,399106.SZ,20070413,948.433,950.46,961.767,943.754,948.694,-0.261,-0.0275,79707374.91,91069846.1028
3300,399106.SZ,20070412,948.694,930.232,948.694,925.625,928.281,20.413,2.199,75993055.92,84163504.1954
3301,399106.SZ,20070411,928.281,921.024,928.281,908.729,918.655,9.626,1.0478,75310583.93,82512159.6969
3302,399106.SZ,20070410,918.655,911.065,918.69,889.693,907.817,10.838,1.1939,71668734.88,76990720.6674
3303,399106.SZ,20070409,907.817,894.04,909.753,894.04,889.201,18.616,2.0936,70990227.01,74112818.6331
3304,399106.SZ,20070406,889.201,871.448,890.875,867.866,876.838,12.363,1.41,65005604.12,66246166.1603
3305,399106.SZ,20070405,876.838,864.609,877.55,860.683,864.657,12.181,1.4088,57188559.32,57491425.2152
3306,399106.SZ,20070404,864.657,857.132,867.097,851.93,855.753,8.904,1.0405,58179893.97,60387033.1295
3307,399106.SZ,20070403,855.753,847.756,855.753,845.514,844.658,11.095,1.3135,55726964.82,57918840.3513
3308,399106.SZ,20070402,844.658,828.428,844.658,827.793,825.788,18.87,2.2851,46002550.25,47223151.4534
3309,399106.SZ,20070330,825.788,816.405,828.392,811.186,820.717,5.071,0.6179,45413969.78,42683536.3905
3310,399106.SZ,20070329,820.717,836.843,838.687,819.261,835.749,-15.032,-1.7986,63615904.94,62935742.6321
3311,399106.SZ,20070328,835.749,842.244,845.403,805.201,841.484,-5.735,-0.6815,72463065.56,70088844.9264
3312,399106.SZ,20070327,841.484,835.143,842.921,830.083,833.576,7.908,0.9487,65610235.51,61488856.7486
3313,399106.SZ,20070326,833.576,820.364,833.576,819.73,816.916,16.66,2.0394,63065168.5,57728222.7355
3314,399106.SZ,20070323,816.916,808.94,817.063,797.015,808.56,8.356,1.0334,61159317.27,56339386.5731
3315,399106.SZ,20070322,808.56,809.547,817.83,806.842,805.68,2.88,0.3575,62924865.24,59091960.3835
3316,399106.SZ,20070321,805.681,800.244,805.681,794.684,794.908,10.773,1.3553,54059828.16,50337093.0397
3317,399106.SZ,20070320,794.908,787.201,795.419,785.03,784.574,10.334,1.3171,48191122.5,43989403.0339
3318,399106.SZ,20070319,784.574,753.083,787.494,749.055,774.769,9.805,1.2655,52715292.84,46758256.3124
3319,399106.SZ,20070316,774.769,788.838,791.536,765.285,785.974,-11.205,-1.4256,59807837.78,51913575.5128
3320,399106.SZ,20070315,785.974,771.761,785.99,771.743,772.335,13.639,1.7659,53783367.76,47726802.0895
3321,399106.SZ,20070314,772.335,772.428,779.226,751.375,778.203,-5.868,-0.754,60544963.19,51397390.5125
3322,399106.SZ,20070313,778.203,771.328,780.002,769.399,769.932,8.271,1.0743,57752964.12,47634505.0051
3323,399106.SZ,20070312,769.932,760.926,769.932,750.583,760.563,9.369,1.2319,56229689.88,46294576.5201
3324,399106.SZ,20070309,760.563,764.936,767.629,751.941,763.195,-2.632,-0.3449,55151644.27,46701746.9818
3325,399106.SZ,20070308,763.195,752.93,763.434,745.084,750.248,12.947,1.7257,49419545.05,40906897.7999
3326,399106.SZ,20070307,750.248,734.694,750.248,734.694,731.192,19.056,2.6062,45640638.71,38463831.1507
3327,399106.SZ,20070306,731.192,723.004,735.187,717.846,725.819,5.373,0.7403,42477641.07,34185026.2707
3328,399106.SZ,20070305,725.819,730.291,741.396,704.076,730.55,-4.731,-0.6476,56319957.74,45396677.2239
3329,399106.SZ,20070302,730.55,718.97,734.913,717.228,719.903,10.647,1.4789,49575232.22,40021319.4033
3330,399106.SZ,20070301,719.903,740.47,740.47,710.529,736.813,-16.91,-2.295,65552556.49,51015998.5288
3331,399106.SZ,20070228,736.813,695.491,740.142,695.491,709.811,27.002,3.8041,63286142.28,50655065.1421
3332,399106.SZ,20070227,709.811,779.527,780.335,709.666,776.116,-66.305,-8.5432,83684889.95,66819794.4717
3333,399106.SZ,20070226,776.116,762.004,776.225,752.246,758.015,18.101,2.3879,54089222.9,44389184.5169
3334,399106.SZ,20070216,758.015,756.863,769.439,751.85,750.611,7.404,0.9864,59233760.33,48369987.537
3335,399106.SZ,20070215,750.611,731.617,750.611,731.617,726.901,23.71,3.2618,56664841.12,45372117.856
